ID,entrytype,title,author,year,journal,volume,number,pages,month,note,publisher,address,abstract
AilawadiKusumL2005PCRt,,Predicting Competitive Response to a Major Policy Change: Combining Game-Theoretic and Empirical Analyses,"Ailawadi, Kusum L and Kopalle, Praveen K and Neslin, Scott A",2005,"Marketing science (Providence, R.I.)",24,1,24-Dec,,,INFORMS,HANOVER,"This research uses Procter & Gamble's value pricing initiative as a context for testing whether actual competitor and retailer response to a major policy change can be predicted using a game-theoretic model. We first estimate demand functions for P&G and competitor brands from the period before value pricing was initiated. We then formulate a dynamic manufacturer-retailer Stackelberg model that includes P&G, a national-brand competitor, and a retailer. The model takes P&G's move as given and prescribes the price and promotion response of the competitors and the retailer. We substitute the estimated demand parameters into the model to obtain prescriptions for each competitor and the retailer, and see whether these prescriptions are related to the actual response. We find that the dynamic game-theoretic model calibrated with empirical estimates of demand parameters has significant predictive power. We also test the predictive power of two benchmark models. The first is based on the reaction function approach of Leeflang and Wittink (Leeflang, Peter S. H., Wittink, Dick R. 1992. Diagnosing competitive reactions using (aggregated) scanner data. Internat. J. Res. Marketing 9 3957.), and the second is a simplification of our dynamic model where the retailer is not strategic. The dynamic game-theoretic model performs better than either benchmark."
LeiteRui2012Idwh,,Innovation diffusion with heterogeneous networked agents: a computational model,"Leite, Rui and Teixeira, Aurora A. C.",2012,Journal of economic interaction and coordination,7,2,125-144,,,Springer-Verlag,Berlin/Heidelberg,"It is well established that S-shaped curves describe the diffusion processes of many innovations quite well, but little insight on the mechanics of diffusion is achieved by simple curve fitting. We propose an evolutionary model of the diffusion process, focusing on the characteristics of economic agents and on the interactions among them, and relate those determinants with the observed shape of the diffusion curve. Using simulation techniques, we show that the proposed model is able to explain why an innovation may not diffuse globally across an economy/region, even when it faces no rival innovations. Moreover, we show how network size, informational spillovers, and the behavior of innovation prices shape the diffusion process. The results regarding network size and informational spillovers rationalize the importance of informational lock-outs, proving they can influence both the aggregate adoption rate and the speed of the diffusion process. With respect to innovation prices, simulation results show that faster price decline leads to higher aggregate adoption rates, and that the diffusion process is more sensitive to the pricing dynamics than to the network size or the behavior of spillovers."
ChakoleJagdish2020TfdQ,,Trend following deep Q‐Learning strategy for stock trading,"Chakole, Jagdish and Kurhekar, Manish",2020,Expert systems,37,4,,,,Wiley,HOBOKEN,"Computers and algorithms are widely used to help in stock market decision making. A few questions with regards to the profitability of algorithms for stock trading are can computers be trained to beat the markets? Can an algorithm take decisions for optimal profits? And so forth. In this research work, our objective is to answer some of these questions. We propose an algorithm using deep Q‐Reinforcement Learning techniques to make trading decisions. Trading in stock markets involves potential risk because the price is affected by various uncertain events ranging from political influences to economic constraints. Models that trade using predictions may not always be profitable mainly due to the influence of various unknown factors in predicting the future stock price. Trend Following is a trading idea in which, trading decisions, like buying and selling, are taken purely according to the observed market trend. A stock trend can be up, down, or sideways. Trend Following does not predict the stock price but follows the reversals in the trend direction. A trend reversal can be used to trigger a buy or a sell of a certain stock. In this research paper, we describe a deep Q‐Reinforcement Learning agent able to learn the Trend Following trading by getting rewarded for its trading decisions. Our results are based on experiments performed on the actual stock market data of the American and the Indian stock markets. The results indicate that the proposed model outperforms forecasting‐based methods in terms of profitability. We also limit risk by confirming trading actions with the trend before actual trading."
DosiGiovanni2021Tiod,,The impact of deunionization on the growth and dispersion of productivity and pay,"Dosi, Giovanni and Freeman, Richard B. and Pereira, Marcelo C. and Roventini, Andrea and Virgillito, Maria Enrica",2021,Industrial and corporate change,30,2,377-408,,,Oxford Univ Press,OXFORD,"This article presents an Agent-Based Model (ABM) that seeks to explain the concordance of sluggish growth of productivity and of real wages found in macroeconomic statistics, and the increased dispersion of firm productivity and worker earnings found in micro level statistics in advanced economies at the turn of the 21st century. It shows that a single market process unleashed by the decline of unionization can account for both the macro- and micro-economic phenomena, and that deunionization can be modeled as an endogenous outcome of competition between high wage firms seeking to raise productive capacity and low productivity firms seeking to cut wages. The model highlights the antipodal competitive dynamics between a ""winner-takes-all economy"" in which corporate strategies focused on cost reductions lead to divergence in productivity and wages and a ""social market economy"" in which competition rewards the accumulation of firm-level capabilities and worker skills with a more egalitarian wage structure."
MarksRobertErnest2007VSMA,,Validating Simulation Models: A General Framework and Four Applied Examples,"Marks, Robert Ernest",2007,Computational economics,30,3,265-290,,,Society for Computational Economics,Dordrecht,"This paper provides a framework for discussing the empirical validation of simulation models of market phenomena, in particular of agent-based computational economics models. Such validation is difficult, perhaps because of their complexity; moreover, simulations can prove existence, but not in general necessity. The paper highlights the Energy Modeling Forum's benchmarking studies as an exemplar for simulators. A market of competing coffee brands is used to discuss the purposes and practices of simulation, including explanation. The paper discusses measures of complexity, and derives the functional complexity of an implementation of Schelling's segregation model. Finally, the paper discusses how courts might be convinced to trust simulation results, especially in merger policy. [PUBLICATION ABSTRACT]"
PowellJH2005Isai,,Identifying strategic action in highly politicized contexts using agent-based qualitative system dynamics,"Powell, J H and Coyle, R G",2005,The Journal of the Operational Research Society,56,7,787-798,,,Taylor & Francis,ABINGDON,"In the early phases of using system dynamics models to support strategic decision-making, the emphasis is on expressing information and physical flows. These aspects appropriately dominate those managed systems that can be thought of as being mechanistic. We suggest, however, that such an emphasis, to the exclusion of equally important system attributes such as power, leverage, influence and control, is inappropriate for a large class of problems involving agents and groups of agents in the system definition. Such politicized systems are ubiquitous, particularly in the strategic context, and in managing them it is necessary to take the political aspects of power into account at an early stage in the analysis. We present an approach to this class of problems, using a qualitative procedure based on influence diagrams. This method has been extensively and successfully used in consultancy to study the motivations and powers of agents and thereby produces naturally an output directed at action planning at the strategic level. While it is complementary to numerical system dynamics approaches, it is more successful in deriving components of strategic action directly from analysis."
EccaSabrina2008MaSo,,Modeling and Simulation of an Artificial Stock Option Market,"Ecca, Sabrina and Marchesi, Michele and Setzu, Alessio",2008,Computational economics,32,2-Jan,37-53,,,Springer US,Boston,"Since their introduction in 1973, options have become an important and very popular financial instrument. However, despite much research performed on the subject, the effects of option trading on the underlying asset market are still debated. Both empirical and theoretical studies have failed to point out how price volatility and volumes of the underlying asset are affected. In this paper we present the first study on the effects of an option market related to an underlying stock market, using an artificial financial market based on heterogeneous agents. We modeled a realistic European option using two market models. The microstructure of the first model is kept as simple as possible, being composed only of random traders. The second model is more complex and realistic, involving the presence of various kinds of trading strategies (random, fundamentalist and chartist). We show that the introduction of options, in the proposed models, tends to decrease the volatility of the underlying stock price. Moreover, the traders’ wealth can be strongly affected by the use of option hedging."
vanderVeenA2001Luci,,Land use changes in regional economic theory,"van der Veen, A and Otter, HS",2001,Environmental modeling & assessment,6,2,145-150,,,BALTZER SCI PUBL BV,BUSSUM,"Land use and land cover changes are a major source of environmental degradation and therefore a serious issue in sustainable development studies and in the integrated assessment of environmental problems. In an attempt to understand part of the complexity of land use change we here aim to explore the ways in which economists deals with the land use issue. we argue that space is one of the forgotten items in economics. Economists often seem to ignore high-resolution spatial dynamics either because they are not considered as an important feature of the problem or out of habit. It seems as though there is a trade-off between spatial resolution and human behaviour in current applications. Certain types of models are capable of capturing the spatial complexity of urban and regional areas, for instance, by using cellular automata. Other types of land use models clearly have shortcomings where it concerns spatial detail. Dynamic modelling approaches do not guarantee a high spatial resolution. We propose to give more attention to agent based modelling as this type of modelling provides aspecific connection between processes on micro level and macro-level spatial structures."
PruynJeroen2022CiMt,,Cold ironing: Modelling the interdependence of terminals and vessels in their choice of suitable systems,"Pruyn, Jeroen and Willeijns, Jelle",2022,Journal of shipping and trade,7,1,20-Jan,,,SpringerOpen,London,"Cold ironing has the potential to reduce the impact of ship exhausts in densely populated areas. However, especially for tankers, the implementation of this concept is almost non-existent. Still, these vessels have a relatively high port energy use, despite relatively short port visits, as they provide power to both pumps and inert gas systems during unloading and loading. A key factor in the reluctance, besides the fact that a sparkless connection is required, is the lack of a standard and the uncertainty from both tanker owners visiting a berth and terminal owners on which shore power systems to apply. This paper investigates the interdependency between ship and terminal owner choices for systems and establishes the overall most economical solution. Cold ironing was reviewed to identify existing systems and solutions and analyse the tanker fleet and terminals. The insights were combined in an integrated economic model consisting of two sub-models; one relating terminal decisions to a cold ironing price and one establishing the vessel side costs and savings. By using fuel price as an input and acceptance rates (for both terminals and vessels) for cold ironing systems as key variables to determine. The models have been used to identify the potential of cold ironing for shortsea and parcel tankers against different fuel prices and % of fleet and terminals that have shore power equipment. In all cases, shore power was not economical, which was caused by the high costs of the fixed costs of electricity, due to the high powers required. Interesting avenues for further research would be to increase the individuality of the model using e.g. an agent based model. Also extending the model with a battery pack on the terminal to allow for peak-shaving could lead to much lower costs and higher economic potential."
CiarliTommaso2007Iaci,,Innovation and competition in complex environments,"Ciarli, Tommaso and Leoncini, Riccardo and Montresor, Sandro and Valente, Marco",2007,Innovation (North Sydney),9,4-Mar,292-310,,,Routledge,Maleny,"The paper aims to shed light on the relation between technological research, competition and market dynamics, focussing on the role of product modularity. This relation is analysed via qualitative simulation modelling using a simple agent-based model. We define an economic system in which firms compete on the quality characteristics of a certain complex good, in a market where consumers have shown preferences for them. Firms are conceived as bounded rational agents that explore complex product technologies in order to improve their fitness in relation to the selection environment (i.e. the consumers' evaluation of the characteristics of the final good). The architecture of the good produced in the system is characterised by different degrees of modularity (i.e. the lower the correlations between the contributions of the different product components to the fnal product fitness, the simpler the good's technology and the higher the degree of modularity). On the other hand, the impact of product modularity on industrial dynamics is analysed using a set of quite homogeneous firms. First, the model yields highly differentiated dynamics for firms that start from similar initial conditions, pointing to the importance of their research strategies. Second, the dynamic patterns obtained show that firms may easily end up in technological lock-in in spite of initial good performance, suggesting that path-dependence could be broken. Third, modularity impinges directly upon market results: a decrease in modularity, by increasing the difficulty in searching the complex technology, selects a limited number of firms, thus determining concentration in market shares. Finally, the industrial dynamics are influenced by the evolution of the quality of the fnal good."
ZsifkovitsMartin2015Srii,,Simulating resistances in innovation diffusion over multiple generations: an agent-based approach for fuel-cell vehicles,"Zsifkovits, Martin and Günther, Markus",2015,Central European journal of operations research,23,2,501-522,,,Springer Berlin Heidelberg,Berlin/Heidelberg,"Innovation resistances play a major role in innovation diffusion, as they do not only hinder the adoption, but might also change a decision maker’s evaluation. Although these influences are widely accepted, previous models on the diffusion of new technologies and products have either reduced these multiple dimensions of uncertainties to only one parameter, or have completely neglected them altogether. Both might lead to a pro-innovation bias. Therefore we present an agent-based approach that takes several different innovation resistances in a multi-generation environment into account. Hydrogen vehicles and the necessity of setting up a corresponding infrastructure were chosen for a sample application as they incorporate a band of various dimensions of innovation resistance. Examples are the uncertain infrastructure situation, the uncertainty arising from new and improved features, the uncertainty about the technologies’ real ecological benefit, the unknown maintenance cycles and costs, or the ambiguous technical parameters such as vehicle range. These various uncertainties are even more distinctive if multiple technology generations are considered. Our results indicate that a short-term decrease in the adoption rate can be observed although the technological parameters of a later product generation might be more beneficial for the consumers. As we show, this effect can be eased through timing variation of the communication measures. Therefore we conclude that considering multiple innovation resistance factors in innovation diffusion might reduce the pro-innovation bias."
MartinChristianW.2009SaEI,,Shocks and Endogenous Institutions: An Agent-based Model of Labor Market Performance in Turbulent Times,"Martin, Christian W. and Neugart, Michael",2009,Computational economics,33,1,31-46,,,Springer US,Boston,"We develop an agent-based model of labor market regulation to study the consequences of employment protection legislations for labor market performance. Unlike most of the existing studies of labor market regulation we endogenize the institutional setting. Workers cast their vote on labor market regulation depending on the past payoffs that they accrued when one of two competing parties with different labor market policy platforms was in power. We identify important interactions with exogenous shocks. In more turbulent economic times, employment protection systems can affect labor market performance for some periods even after the shock has subsided."
DonnellS.WatsonO2000Mfsa,,"Managing foreign subsidiaries: agents of headquarters, or an interdependent network?","Donnell, S. Watson O'",2000,Strategic management journal,21,5,525-548,,,"John Wiley & Sons, Ltd","Chichester, UK","In this study, two different theoretical perspectives are used to develop sets of hypotheses regarding the mechanisms used to manage foreign subsidiaries of multinational corporations. First, agency theory serves as the basis for a model that predicts the use of monitoring mechanisms and incentive compensation. Then, it is argued that these mechanisms are insufficient for managing subsidiaries characterized by high levels of intra-firm international interdependence, the management of which is critical to many of today's complex global firms. A second set of hypotheses is argued, linking international interdependence to several social control mechanisms. Primary and secondary data from U.S. based multinational corporations were used to test both sets of hypotheses. The results indicate that agency theory, although a useful foundation for studies of control within MNCs, is limited in its ability to explain fully the phenomenon of foreign subsidiary control, however, the model based on intra-firm interdependence had much greater predictive ability."
AtallahShadyS2012AAMo,,An Agent-Based Model of Plant Disease Diffusion and Control: Grapevine Leafroll Disease,"Atallah, Shady S and Gomez, Miguel I and Conrad, Jon M and Nyrop, Jan P",2012,,,,,,,,,"The grapevine leafroll disease (GLRD) threatens grape harvests in the United States and the world. This viral disease reduces yield, delays fruit ripening, and affects wine quality. The disease ecology is still under study and the spatial-dynamics of the spread process remains poorly understood. Moreover, little is known about cost-efficient strategies to control the disease. In an effort to address this gap in the literature, we model GLRD diffusion in a vineyard and evaluate bioeconomic outcomes under alternative disease control strategies. We employ agent-based modeling (ABM) tools and contribute to bioeconomic literature on agricultural disease control in several ways. First, our model relaxes the assumption of agent homogeneity and allows instead agents to be heterogeneous in age and infection states, thus in their economic values. Second, we make the model inherently spatial-dynamic by combining the ABM with a cellular automaton system. Third, we incorporate realism when modeling the spread process by making the disease onset and its transmission stochastic. That is, initial infections follow a random spatial distribution and stochastic agent interaction gives rise to Markov process-type disease diffusion. Finally, we formulate novel control strategies consisting of roguing and replacing infected grapevines based on their age and infection states. We evaluate these strategies and identify those that perform best at extending the expected vineyard half-life and at maximizing the vineyard expected net present values relative to the baseline of no control. The model results underscore the ecological and economic tradeoffs implied by disease control strategies based on age and infection states."
LokhandwalaMustafa2020Scsf,,Siting charging stations for electric vehicle adoption in shared autonomous fleets,"Lokhandwala, Mustafa and Cai, Hua",2020,"Transportation research. Part D, Transport and environment",80,,102231-,,,Elsevier Ltd,OXFORD,"•Proposed a model to site charging stations (CS) for electric vehicles (EV).•Evaluated three EV adoption pathways with shared mobility and autonomous vehicles.•Considered increasing EV adoption, queuing at CS, and flexible charging rules.•No significant reduction in service level observed with increasing EV adoption.•EV adoption in SAVs reduces CO2 emissions from taxis by 85% daily. The transportation sector is undergoing three revolutions: shared mobility, autonomous driving, and electrification. When planning the charging infrastructure for electric vehicles, it is critical to consider the potential interactions and synergies among these three emerging systems. This study proposes a framework to optimize charging infrastructure development for increasing electric vehicle (EV) adoption in systems with different levels of autonomous vehicle adoption and ride sharing participation. The proposed model also accounts for the pre-existing charging infrastructure, vehicle queuing at the charging stations, and the trade-offs between building new charging stations and expanding existing ones with more charging ports. Using New York City (NYC) taxis as a case study, we evaluated the optimum charging station configurations for three EV adoption pathways. The pathways include EV adoption in a 1) traditional fleet (non-autonomous vehicles without ride sharing), 2) future fleet (fully autonomous vehicles with ride sharing), and 3) switch-over from traditional to future fleet. Our results show that, EV adoption in a traditional fleet requires charging infrastructure with fewer stations that each has more charging ports, compared to the future fleet which benefits from having more scattered charging stations. Charging will only reduce the service level by 2% for a future fleet with 100% EV adoption. EV adoption can reduce CO2 emissions of NYC taxis by up to 861 Tones/day for the future fleet and 1100 Tones/day for the traditional fleet."
OkwuibeGodwinC.2023SaAo,,Survey and Analysis of Local Energy Markets Based on Distributed Ledger Technologies,"Okwuibe, Godwin C. and Brenner, Thomas and Tzscheutschler, Peter and Hamacher, Thomas",2023,IEEE access,11,,1-Jan,,,IEEE,PISCATAWAY,"Local energy markets (LEMs) provide opportunity to handle the challenges arising from the lower grid level while using the traditional top-down approach to manage distributed generated renewable energy resources. Blockchain based local energy markets (LEMs) have been introduced in recent years as a way to enable local consumers/prosumers to trade their energy locally in a distributed and highly secured manner in an LEM. However, there are still some challenges regarding the main factors that can drive local consumers/prosumers to participate in a blockchain based LEM, optimal community size and prosumer to consumer ratio for an efficient LEM. Also, there is still no information on how the quantifying factors for participation on a blockchain based LEM can affect the performance of an LEM. This paper presents a survey and simulation based analysis of quantifying factors for participation in a blockchain based LEM. The survey was distributed among local consumers/prosumers and a total of 261 responses were received from the responders. The results from the responders were analyzed using a Python code based statistical analysis model. The simulation based analysis was conducted using a community based LEM model and evaluated using data received from a combination of German household profiles and standard load profiles. The survey results showed that the major drive for local consumers/prosumers to participate on blockchain based LEM is their willingness to support renewable energy integration, transparency and trust offered by a blockchain network. On the other hand, the simulation based analysis showed that small and medium communities with prosumers to consumer ratios between 0.3 to 0.5 create more economic and technical benefits for local consumers/prosumers compared to large communities. The community based simulation results were modelled together with the survey results to determine how the individual quantifying factors for participating in a blockchain based LEM can affect the performance of an LEM."
GoldenbergJacob2009ZISo,,Zooming In: Self-Emergence of Movements in New Product Growth,"Goldenberg, Jacob and Lowengart, Oded and Shapira, Daniel",2009,"Marketing science (Providence, R.I.)",28,2,274-292,,,INFORMS,CATONSVILLE,"In this paper, we propose an individual-level approach to diffusion and growth models. By zooming in , we refer to the unit of analysis, which is a single consumer (instead of segments or markets) and the use of granular sales data (daily) instead of smoothed (e.g., annual) data as is more commonly used in the literature. By analyzing the high volatility of daily data, we show how changes in sales patterns can self-emerge as a direct consequence of the stochastic nature of the process. Our contention is that the fluctuations observed in more granular data are not noise, but rather consist of accurate measurement and contain valuable information. By stepping into the noise-like data and treating it as information, we generated better short-term predictions even at very early stages of the penetration process. Using a Kalman-Filter-based tracker, we demonstrate how movements can be traced and how predictions can be significantly improved. We propose that for such tasks, daily data with high volatility offer more insights than do smoothed annual data."
WiesingerJ.2013REFM,,Reverse Engineering Financial Markets with Majority and Minority Games Using Genetic Algorithms,"Wiesinger, J. and Sornette, D. and Satinover, J.",2013,Computational economics,41,4,475-492,,,Springer US,Boston,"Using virtual stock markets with artificial interacting software investors, aka agent-based models, we present a method to reverse engineer real-world financial time series. We model financial markets as made of a large number of interacting boundedly rational agents. By optimizing the similarity between the actual data and that generated by the reconstructed virtual stock market, we obtain parameters and strategies, which reveal some of the inner workings of the target stock market. We validate our approach by out-of-sample predictions of directional moves of the Nasdaq Composite Index."
TesfatsionLeigh2001Ace,,Agent-based computational economics,"Tesfatsion, Leigh and Epstein, Joshua M and Page, Scott E and Wilhite, Allen and Hauk, Esther and Bell, Ann Maria and Edmonds, Bruce",2001,Computational economics,18,1,1-135,,,,,
ShafiM.KMuhammed2022FitK,,Financial inclusion through Kiosk-based banking services: a study with reference to business correspondent models in the state of Kerala,"Shafi M.K, Muhammed and Reddy, M. Ravindar",2022,Benchmarking : an international journal,29,9,2900-2923,,,Emerald Publishing Limited,BINGLEY,"PurposeThe paper aims to study the outreach and performance of business correspondent (BC) models, which are implemented as a subsidiary agent of banks to accelerate the financial inclusion (FI) mission in India. In this regard, the study illustrates BC's products and services rendered to customers, forms of delivery channels and BC's view on banking services and Kiosk-based BC programs.Design/methodology/approachThe current paper is an empirical study based on surveying 200 Kiosk-based BCs working in the state of Kerala. After the preliminary screening analysis of the data with outlier deletion, removal of missing values and normality test, both exploratory factor analysis (EFA) and confirmatory factor analysis (CFA) were executed followed by reliability test, convergent and discriminant validity tests. Covariance-based structural equation modeling (CBSEM) was performed for CFA and inferential tests were carried out by using statistical package for the social sciences (SPSS) and analysis of a moment structures (AMOS) and Eviews.FindingsChiefly, eight operational forms of BCs were found from the field survey. Hypothetical tests show the significant impact of the serviceability of banks on BC's profitability. Validity tests such as average variance extracted (AVE), composite reliability (CR), maximum shared variance (MSV) and average shared variance (ASV) were established after the removal of the cross-loaded items of the questionnaire from the rotated component matrix. BCs perform main banking services especially bank account opening facility and Akshaya E-Centers are widely used for this model as Kiosk banking in the surveyed state.Originality/valueSo far, no study has encompassed empirical research on performance analysis and outreach of the BC model in the state of Kerala where this BC model well functions. Since the study is a novel form of banking channelization for FI, the study can contribute to understanding the further feasibility and future dimension of the model based on experimental views of BCs."
KooshknowS.A.R.MirMohammadi2014Etdo,,Exploring the dynamics of the world energy system : an agent-based - system dynamics model,"Kooshknow, S. A. R. Mir Mohammadi and Ghorbani, Amineh and Dijkema, Gerard P. J",2014,,,,,,,,,"Due to limitation of some energy resources, there are concerns whether the world energy system (WES) can supply sufficient energy for societies in the future. Scientists develop models to gain insights into the system. GEMBA is a system dynamics model developed by Dale to explore the global energy supply using biophysical economics approach. Biophysical economics theory analyzes the economy based on the physical properties and structures of real economic systems and it considers natural resources and their impacts on the economic processes. GEMBA like other system dynamics models adopt a top-down view on the WES. The top-down view assumes that all elements of a system have global knowledge about the system. Many of such models do not capture some characteristics of a WES such as geographical resource distribution and demand diversity. In addition, it is often not possible to analyze the emergent effects from variations in low-level elements on the system behavior in top-down analysis. We developed an exploratory agent-based model, by taking a biophysical economics lens, for bottom-up analysis of a WES and relevant natural resources. We decomposed the world into a number of geographical regions to capture resource distribution and demand diversity in the WES. Our Multi-Region World Energy Model (MRWEM) combines the GEMBA with the concept of energy-return-on-investment (EROI) for imported energy. So, in MRWEM the internal behaviors of the world regions are modeled with GEMBA and the system dynamics approach while the inter-regions behaviors are modeled with agent-based modeling approach. MRWEM exhibits a number of advantages over GEMBA. First, it provides insights on the inter-regions energy movements and trade which is impossible in GEMBA. Second, MRWEM provides flexibility in analysis as changes in the model can be done at the level of regions not the whole world. Also, MRWEM facilitates analysts to analyze the WES using different geographical decompositions. Moreover, it shows that the hybrid adoption of agent-based modeling and system dynamics is possible and insightful when the level of abstraction is very high."
KooshknowS.A.R.MirMohammadi2014Etdo,,Exploring the dynamics of the world energy system : an agent-based - system dynamics model,"Kooshknow, S. A. R. Mir Mohammadi and Ghorbani, Amineh and Dijkema, Gerard P. J",2014,,,,,,,,,"Due to limitation of some energy resources, there are concerns whether the world energy system (WES) can supply sufficient energy for societies in the future. Scientists develop models to gain insights into the system. GEMBA is a system dynamics model developed by Dale to explore the global energy supply using biophysical economics approach. Biophysical economics theory analyzes the economy based on the physical properties and structures of real economic systems and it considers natural resources and their impacts on the economic processes. GEMBA like other system dynamics models adopt a top-down view on the WES. The top-down view assumes that all elements of a system have global knowledge about the system. Many of such models do not capture some characteristics of a WES such as geographical resource distribution and demand diversity. In addition, it is often not possible to analyze the emergent effects from variations in low-level elements on the system behavior in top-down analysis. We developed an exploratory agent-based model, by taking a biophysical economics lens, for bottom-up analysis of a WES and relevant natural resources. We decomposed the world into a number of geographical regions to capture resource distribution and demand diversity in the WES. Our Multi-Region World Energy Model (MRWEM) combines the GEMBA with the concept of energy-return-on-investment (EROI) for imported energy. So, in MRWEM the internal behaviors of the world regions are modeled with GEMBA and the system dynamics approach while the inter-regions behaviors are modeled with agent-based modeling approach. MRWEM exhibits a number of advantages over GEMBA. First, it provides insights on the inter-regions energy movements and trade which is impossible in GEMBA. Second, MRWEM provides flexibility in analysis as changes in the model can be done at the level of regions not the whole world. Also, MRWEM facilitates analysts to analyze the WES using different geographical decompositions. Moreover, it shows that the hybrid adoption of agent-based modeling and system dynamics is possible and insightful when the level of abstraction is very high."
DawidHerbert2021TRo(,,The Role of (De-)Centralized Wage Setting for Industry Dynamics and Economic Growth: An Agent-Based Analysis with the Eurace@Unibi Model,"Dawid, Herbert and Harting, Philipp and Neugart, Michael",2021,,26,,205-230,,,Springer International Publishing AG,Switzerland,"In this paper, we employ the agent-based macroeconomic Eurace@Unibi model to study the economic implications of different degrees of de-centralization in the wage setting. We think of de-centralization as wages being a weighted average of an economy-wide ‘union wage’ and a firm-specific component depending on the firm’s productivity and the experienced tightness of the labor market. Starting from a baseline scenario, corresponding to a high degree of unionization, in which wages are fully centralized and indexed on economy-wide productivity gains and inflation, we investigate how an increasing level of de-centralization affects the dynamics of output, employment, inequality, and market concentration. Our findings suggest that stronger centralization of the wage-setting process induces lower wage inequality and stronger concentration on the consumption goods market. Furthermore, due to more physical investments, an economy with more centralized wage setting is characterized by higher productivity and faster economic growth."
MerloneUgo2013Eais,,Equilibria analysis in social dilemma games with Skinnerian agents,"Merlone, Ugo and Sandbank, Daren R. and Szidarovszky, Ferenc",2013,Mind & society,12,2,219-233,,,Springer Berlin Heidelberg,Berlin/Heidelberg,"Different disciplines have analyzed binary choices to model collective behavior in human systems. Several situations in which social dilemma arise can be modeled as N -person prisoner’s dilemma games including homeland security, public goods, international political economy among others. The purpose of this study is to develop an analytical solution to the N -person prisoner’s dilemma game when boundedly rational agents interact in a population. Previous studies in the literature consider the case in which cooperators and defectors have the same learning factors. We obtain an analytical equation to find equilibria in the N -person prisoner’s dilemma game in the general case when agents have different learning factors. We also introduce a more realistic approach where probability values are bounded between zero and one and therefore eliminates the possibility of infeasible probability values. Since no analytic solution can be derived in this case, agent based simulation is used to analyze the asymptotic behavior of the resulted dynamical system."
TrinkoDavidA2023MaSt,,Modeling and Simulation to Investigate the Electrification Potential of Medium- and Heavy-Duty Vehicle Fleets,"Trinko, David A",2023,,,,,,,ProQuest Dissertations & Theses,,"This project involves developing and integrating new modeling tools to simulate the dynamics of electric medium- and heavy-duty fleet vehicle adoption. A technical and economic modeling tool, combining a data-driven hardware cost model with a cost-optimal charging strategy microsimulation, enables tailored analysis of the costs and benefits of electrifying individual fleets. Next, a novel text synthesis process, applied to a curated corpus of literature, quantifies trade-offs between technical, economic, and other factors in the fleet vehicle procurement decision. The outcomes of these tasks combine with knowledge from recent literature on fleet decision processes to specify the vehicle procurement model used by fleets in an agent-based model of the medium- and heavy-duty electric vehicle market. This model embodies an especially disaggregated approach to adoption modeling, internalizing factors and dynamics that conventional adoption models externalize. In particular, explicitly modeling the formation and diffusion of opinions among agents enables experiments that conventional models cannot support. Demonstrations show, for example, that increasing the extent of interactions between populations with different proclivities to electric vehicles has an asymmetrical outcome. High-proclivity electric vehicle adoption is generally unaffected as interactions increase, but low-proclivity adoption is accelerated. By representing individual fleets’ requirements and costs at a high level of detail, incorporating an adoption decision model informed by a wide body of empirical research, and broadening the array of variables and dynamics available for experimentation, this integrated model offers a new way to understand the urgent challenge of eliminating emissions from the most emissions-intensive transportation sectors."
VÁGA.2005TSHA,,THE SHORT HISTORY AND THE PLAUSIBLE FUTURE OF WORLD MODELLING,"VÁG, A.",2005,Acta oeconomica,55,1,63-88,,,Akadémiai Kiadó,,"This study summarises the methodological aspects of the most important computerised world models and describes their prospects for the near future. Throughout the three stages of the evolution of world modelling, the development of computer technology has had a definitive role, hence this study regards computer technology as a framework of world modelling. The first evolutionary stage is related to the spread of IBM computers at the beginning of the 1970s, its milestone being the model published in The Limits to Growth (Meadows et al. 1972). With the spread of desktop computers in the second stage, world models that could run on PCs appeared; the first one being MicroIFs (International Futures) in the second part of the 1980s. The third wave was generated by the proliferation of the Internet and the continuing acceleration of the processing speed of computers. Models have become downloadable, virtually simultaneous processing options enable multi-agent-based simulations. As a result of these, models can be extended with the analyses of dynamic and emergent phenomena. Recent methodological concepts and trends promise new theoretical synthesis of world modelling."
